2014/08/23	16:13:40,189	11994,12585
2014/08/23	16:13:40,299	11919,03526
2014/08/23	16:13:40,406	12031,77007
2014/08/23	16:13:40,521	11874,60136
2014/08/23	16:13:40,625	11944,63175
2014/08/23	16:13:40,737	11970,63288
2014/08/23	16:13:40,848	11934,97211
2014/08/23	16:13:40,954	12050,58685
2014/08/23	16:13:41,064	11902,3034
2014/08/23	16:13:41,175	12011,48141
2014/08/23	16:13:41,282	12001,84649
2014/08/23	16:13:41,391	12030,95306
2014/08/23	16:13:41,516	11963,9585
2014/08/23	16:13:41,629	12070,90249
2014/08/23	16:13:41,733	11884,16032
2014/08/23	16:13:41,845	11870,83356
2014/08/23	16:13:41,954	11980,94422
2014/08/23	16:13:42,064	11889,98141
2014/08/23	16:13:42,170	12003,44172
2014/08/23	16:13:42,280	11923,64082
2014/08/23	16:13:42,391	12158,67052
2014/08/23	16:13:42,504	12076,73515
2014/08/23	16:13:42,612	12049,54422
2014/08/23	16:13:42,721	11937,76168
2014/08/23	16:13:42,862	11896,23492
2014/08/23	16:13:42,974	11916,82834
2014/08/23	16:13:43,081	11961,26327
2014/08/23	16:13:43,187	12012,24286
2014/08/23	16:13:43,300	11969,29615
2014/08/23	16:13:43,409	11990,24603
2014/08/23	16:13:43,516	12093,05828
2014/08/23	16:13:43,627	12063,20385
2014/08/23	16:13:43,738	12099,21429
2014/08/23	16:13:43,846	11976,89592
2014/08/23	16:13:43,953	11991,23152
2014/08/23	16:13:44,062	11978,86054
2014/08/23	16:13:44,175	11968,89116
2014/08/23	16:13:44,283	11996,67143
2014/08/23	16:13:44,395	12047,13016
2014/08/23	16:13:44,501	11995,07256
2014/08/23	16:13:44,608	11981,04444
2014/08/23	16:13:44,717	11971,18798
2014/08/23	16:13:44,831	12041,72313
2014/08/23	16:13:44,942	11943,84671
2014/08/23	16:13:45,050	11957,70998
2014/08/23	16:13:45,157	12004,54943
2014/08/23	16:13:45,265	11961,14036
2014/08/23	16:13:45,376	11884,36145
2014/08/23	16:13:45,485	12025,63832
2014/08/23	16:13:45,593	12047,60068
2014/08/23	16:13:45,704	11985,09762
2014/08/23	16:13:45,816	11942,92721
2014/08/23	16:13:45,923	11961,80771
2014/08/23	16:13:46,030	11885,09229
2014/08/23	16:13:46,140	12066,68571
2014/08/23	16:13:46,251	12072,47302
2014/08/23	16:13:46,361	12017,17098
2014/08/23	16:13:46,467	11979,83923
2014/08/23	16:13:46,579	11976,0678
2014/08/23	16:13:46,691	11963,42358
2014/08/23	16:13:46,799	11957,69025
2014/08/23	16:13:46,941	11965,19909
2014/08/23	16:13:47,049	11999,80408
2014/08/23	16:13:47,160	12080,05465
2014/08/23	16:13:47,265	11909,18322
2014/08/23	16:13:47,373	11961,32154
2014/08/23	16:13:47,483	11943,39546
2014/08/23	16:13:47,594	12000,57483
2014/08/23	16:13:47,701	11973,28821
2014/08/23	16:13:47,817	12012,51882
2014/08/23	16:13:47,921	11974,79524
2014/08/23	16:13:48,035	11969,70635
2014/08/23	16:13:48,146	11961,06236
2014/08/23	16:13:48,251	11999,26213
2014/08/23	16:13:48,360	12030,9161
2014/08/23	16:13:48,471	11936,45873
2014/08/23	16:13:48,577	11992,49909
2014/08/23	16:13:48,692	11998,31973
2014/08/23	16:13:48,799	12019,66633
2014/08/23	16:13:48,908	12019,02948
2014/08/23	16:13:49,020	12042,40794
2014/08/23	16:13:49,128	11962,65986
2014/08/23	16:13:49,235	11995,31474
2014/08/23	16:13:49,346	12044,14195
2014/08/23	16:13:49,457	12099,76916
2014/08/23	16:13:49,567	12048,51361
2014/08/23	16:13:49,672	11972,10794
2014/08/23	16:13:49,782	11961,6907
2014/08/23	16:13:49,892	12015,7941
2014/08/23	16:13:50,001	12019,68152
2014/08/23	16:13:50,109	11972,38435
2014/08/23	16:13:50,219	11905,13175
2014/08/23	16:13:50,333	11949,43628
2014/08/23	16:13:50,440	12013,99615
2014/08/23	16:13:50,551	11967,16122
2014/08/23	16:13:50,659	11943,48753
2014/08/23	16:13:50,768	11953,45011
2014/08/23	16:13:50,878	11930,48095
2014/08/23	16:13:50,983	11895,13379
2014/08/23	16:13:51,095	11891,03084
2014/08/23	16:13:51,204	11986,01417
2014/08/23	16:13:51,315	11944,73197
2014/08/23	16:13:51,425	11954,33515
2014/08/23	16:13:51,533	11919,29388
2014/08/23	16:13:51,640	12009,1551
2014/08/23	16:13:51,751	11854,00204
2014/08/23	16:13:51,860	11948,24626
2014/08/23	16:13:51,968	11990,2907
2014/08/23	16:13:52,079	12004,21066
2014/08/23	16:13:52,188	12021,10771
2014/08/23	16:13:52,298	11974,79603
2014/08/23	16:13:52,408	12026,23764
2014/08/23	16:13:52,519	11944,04717
2014/08/23	16:13:52,628	11950,81769
2014/08/23	16:13:52,737	11955,82245
2014/08/23	16:13:52,842	11943,20884
2014/08/23	16:13:52,953	11938,7381
2014/08/23	16:13:53,065	11957,92494
2014/08/23	16:13:53,175	11977,178
2014/08/23	16:13:53,281	11983,80181
2014/08/23	16:13:53,394	11980,95692
2014/08/23	16:13:53,499	11990,36587
2014/08/23	16:13:53,610	11996,12925
2014/08/23	16:13:53,722	11981,72676
2014/08/23	16:13:53,832	12036,06757
2014/08/23	16:13:53,941	12035,03016
2014/08/23	16:13:54,051	12023,29864
2014/08/23	16:13:54,160	12049,11633
2014/08/23	16:13:54,265	12050,97143
2014/08/23	16:13:54,376	12049,98277
2014/08/23	16:13:54,488	12067,24739
2014/08/23	16:13:54,593	12118,90907
2014/08/23	16:13:54,706	12096,54615
2014/08/23	16:13:54,818	12067,84875
2014/08/23	16:13:54,922	12120,7483
2014/08/23	16:13:55,033	12087,83061
2014/08/23	16:13:55,145	12137,65692
2014/08/23	16:13:55,249	12071,52517
2014/08/23	16:13:55,359	12135,15079
2014/08/23	16:13:55,473	12129,12358
2014/08/23	16:13:55,577	12108,61111
2014/08/23	16:13:55,687	12090,03946
2014/08/23	16:13:55,800	12115,45102
2014/08/23	16:13:55,908	12106,34694
2014/08/23	16:13:56,014	12144,45646
2014/08/23	16:13:56,124	12114,5644
2014/08/23	16:13:56,233	12176,92766
2014/08/23	16:13:56,345	12158,04014
2014/08/23	16:13:56,457	12217,38254
2014/08/23	16:13:56,562	12208,94444
2014/08/23	16:13:56,671	12201,57891
2014/08/23	16:13:56,782	12233,08798
2014/08/23	16:13:56,895	12183,79773
2014/08/23	16:13:57,003	12247,05329
2014/08/23	16:13:57,113	12230,72902
2014/08/23	16:13:57,222	12232,20703
2014/08/23	16:13:57,332	12252,10952
2014/08/23	16:13:57,437	12278,18957
2014/08/23	16:13:57,547	12302,05533
2014/08/23	16:13:57,657	12202,77302
2014/08/23	16:13:57,764	12186,95283
2014/08/23	16:13:57,874	12201,43855
2014/08/23	16:13:57,988	12226,90884
2014/08/23	16:13:58,098	12229,9271
2014/08/23	16:13:58,206	12175,02698
2014/08/23	16:13:58,313	12251,7288
2014/08/23	16:13:58,424	12271,04444
2014/08/23	16:13:58,531	12233,85624
2014/08/23	16:13:58,640	12271,01565
2014/08/23	16:13:58,750	12205,69819
2014/08/23	16:13:58,859	12214,12585
2014/08/23	16:13:58,972	12200,96871
2014/08/23	16:13:59,082	12226,78594
2014/08/23	16:13:59,222	12160,16236
2014/08/23	16:13:59,330	12195,5898
2014/08/23	16:13:59,443	12132,57982
2014/08/23	16:13:59,547	12122,56531
2014/08/23	16:13:59,659	12189,23673
2014/08/23	16:13:59,765	12201,48912
2014/08/23	16:13:59,875	12131,25488
2014/08/23	16:13:59,988	12205,94807
2014/08/23	16:14:00,098	12176,71293
2014/08/23	16:14:00,207	12154,11633
2014/08/23	16:14:00,311	12173,65079
2014/08/23	16:14:00,425	12198,92766
2014/08/23	16:14:00,580	12218,19297
2014/08/23	16:14:00,692	12193,41837
2014/08/23	16:14:00,798	12227,04365
2014/08/23	16:14:00,905	12109,66667
2014/08/23	16:14:01,015	12257,92063
2014/08/23	16:14:01,127	12221,42063
2014/08/23	16:14:01,238	12168,3449
2014/08/23	16:14:01,346	12214,92744
2014/08/23	16:14:01,454	12186,87483
2014/08/23	16:14:01,567	12175,37937
2014/08/23	16:14:01,674	12244,11134
2014/08/23	16:14:01,783	12262,36871
2014/08/23	16:14:01,892	12221,46259
2014/08/23	16:14:01,999	12210,78152
2014/08/23	16:14:02,111	12159,70771
2014/08/23	16:14:02,217	12114,28526
2014/08/23	16:14:02,332	12126,86485
2014/08/23	16:14:02,439	12112,27664
2014/08/23	16:14:02,546	12132,73288
2014/08/23	16:14:02,655	12126,97438
2014/08/23	16:14:02,771	12120,80136
2014/08/23	16:14:02,878	12136,23243
2014/08/23	16:14:02,987	12183,81746
2014/08/23	16:14:03,094	12135,67687
2014/08/23	16:14:03,207	12108,44807
2014/08/23	16:14:03,313	12123,5737
2014/08/23	16:14:03,422	12108,79274
2014/08/23	16:14:03,530	12048,65057
2014/08/23	16:14:03,645	12122,12925
2014/08/23	16:14:03,752	12064,4517
2014/08/23	16:14:03,863	12087,67959
2014/08/23	16:14:03,972	12038,19637
2014/08/23	16:14:04,081	12053,46576
2014/08/23	16:14:04,192	12058,37415
2014/08/23	16:14:04,300	12035,67063
2014/08/23	16:14:04,410	12033,28095
2014/08/23	16:14:04,518	12112,87347
2014/08/23	16:14:04,625	12056,99093
2014/08/23	16:14:04,733	12069,95079
2014/08/23	16:14:04,843	12001,93424
2014/08/23	16:14:04,955	12013,60884
2014/08/23	16:14:05,066	12069,82902
2014/08/23	16:14:05,173	12008,122
2014/08/23	16:14:05,281	12021,46689
2014/08/23	16:14:05,392	12048,27052
2014/08/23	16:14:05,502	12080,57993
2014/08/23	16:14:05,611	12069,622
2014/08/23	16:14:05,719	12076,30884
2014/08/23	16:14:05,830	12077,4034
2014/08/23	16:14:05,941	12030,09229
2014/08/23	16:14:06,048	12050,22562
2014/08/23	16:14:06,156	12013,72018
2014/08/23	16:14:06,265	11967,91633
2014/08/23	16:14:06,376	11964,0585
2014/08/23	16:14:06,487	11998,07256
2014/08/23	16:14:06,595	11960,02971
2014/08/23	16:14:06,703	11961,02982
2014/08/23	16:14:06,812	11952,10431
2014/08/23	16:14:06,921	11889,90317
2014/08/23	16:14:07,033	11954,3068
2014/08/23	16:14:07,143	11946,76032
2014/08/23	16:14:07,253	11966,54467
2014/08/23	16:14:07,395	11935,56077
2014/08/23	16:14:07,502	11993,58345
2014/08/23	16:14:07,608	11999,17007
2014/08/23	16:14:07,719	11995,29615
2014/08/23	16:14:07,830	11969,41315
2014/08/23	16:14:07,939	11990,56803
2014/08/23	16:14:08,047	11953,54762
2014/08/23	16:14:08,156	11940,22449
2014/08/23	16:14:08,269	11980,46939
2014/08/23	16:14:08,376	11992,33719
2014/08/23	16:14:08,486	11974,90544
2014/08/23	16:14:08,592	11923,18844
2014/08/23	16:14:08,707	11933,07483
2014/08/23	16:14:08,811	11957,06712
2014/08/23	16:14:08,921	11976,85102
2014/08/23	16:14:09,035	11945,85125
2014/08/23	16:14:09,141	11945,43492
2014/08/23	16:14:09,250	11932,1941
2014/08/23	16:14:09,360	11974,03084
2014/08/23	16:14:09,469	11989,55238
2014/08/23	16:14:09,579	11925,09206
2014/08/23	16:14:09,690	11943,35238
2014/08/23	16:14:09,798	11957,86281
2014/08/23	16:14:09,971	11941,11655
2014/08/23	16:14:10,077	11927,54762
2014/08/23	16:14:10,187	12001,04785
2014/08/23	16:14:10,298	11958,79002
2014/08/23	16:14:10,407	12015,70181
2014/08/23	16:14:10,516	12009,36712
2014/08/23	16:14:10,624	11980,26485
2014/08/23	16:14:10,733	11998,74558
2014/08/23	16:14:10,845	11999,4322
2014/08/23	16:14:10,954	11964,51179
2014/08/23	16:14:11,064	11916,69728
2014/08/23	16:14:11,174	11934,67937
2014/08/23	16:14:11,283	11943,56508
2014/08/23	16:14:11,392	11940,35283
2014/08/23	16:14:11,499	11977,49127
2014/08/23	16:14:11,612	11966,0415
2014/08/23	16:14:11,722	11999,71633
2014/08/23	16:14:11,831	11905,98163
2014/08/23	16:14:11,938	11932,84376
2014/08/23	16:14:12,047	11983,04059
2014/08/23	16:14:12,156	11971,28617
2014/08/23	16:14:12,265	11996,63424
2014/08/23	16:14:12,375	11872,31542
2014/08/23	16:14:12,486	11923,81791
2014/08/23	16:14:12,599	11957,67007
2014/08/23	16:14:12,702	11955,63424
2014/08/23	16:14:12,846	11987,17687
2014/08/23	16:14:12,955	11999,18617
2014/08/23	16:14:13,068	11949,72902
2014/08/23	16:14:13,176	12005,24649
2014/08/23	16:14:13,284	11995,53673
2014/08/23	16:14:13,395	11995,53946
2014/08/23	16:14:13,499	11984,32664
2014/08/23	16:14:13,609	11947,30839
2014/08/23	16:14:13,719	11998,90499
2014/08/23	16:14:13,828	12052,32177
2014/08/23	16:14:13,938	11980,76599
2014/08/23	16:14:14,047	11941,31497
2014/08/23	16:14:14,158	11942,7059
2014/08/23	16:14:14,266	11977,54694
2014/08/23	16:14:14,374	12012,35669
2014/08/23	16:14:14,487	11958,52177
2014/08/23	16:14:14,595	11998,73039
2014/08/23	16:14:14,704	11994,08379
2014/08/23	16:14:14,818	11984,98753
2014/08/23	16:14:14,925	11991,81134
2014/08/23	16:14:15,032	11937,30045
2014/08/23	16:14:15,141	12034,92449
2014/08/23	16:14:15,254	12000,51179
2014/08/23	16:14:15,364	12109,22381
2014/08/23	16:14:15,468	12026,76984
2014/08/23	16:14:15,581	12024,24989
2014/08/23	16:14:15,692	12004,40317
2014/08/23	16:14:15,798	12021,41599
2014/08/23	16:14:15,909	12001,34014
2014/08/23	16:14:16,016	12070,89705
2014/08/23	16:14:16,125	12016,19342
2014/08/23	16:14:16,238	11986,8161
2014/08/23	16:14:16,347	12242,60385
2014/08/23	16:14:16,453	12010,80476
2014/08/23	16:14:16,563	12048,00249
2014/08/23	16:14:16,674	12125,89728
2014/08/23	16:14:16,783	12171,0458
2014/08/23	16:14:16,893	12086,68685
2014/08/23	16:14:17,001	12182,78583
2014/08/23	16:14:17,113	12183,40317
2014/08/23	16:14:17,221	12156,50544
2014/08/23	16:14:17,328	12231,71043
2014/08/23	16:14:17,436	12159,91202
2014/08/23	16:14:17,548	12272,5483
2014/08/23	16:14:17,655	12149,3517
2014/08/23	16:14:17,765	12194,68141
2014/08/23	16:14:17,873	12194,27392
2014/08/23	16:14:17,983	12205,56349
2014/08/23	16:14:18,093	12148,48186
2014/08/23	16:14:18,202	12187,07347
2014/08/23	16:14:18,316	12175,27982
2014/08/23	16:14:18,425	12174,63016
2014/08/23	16:14:18,530	12213,13651
2014/08/23	16:14:18,641	12186,09161
2014/08/23	16:14:18,752	12207,0941
2014/08/23	16:14:18,860	12147,01905
2014/08/23	16:14:18,973	12220,53061
2014/08/23	16:14:19,082	12239,95714
2014/08/23	16:14:19,186	12188,2805
2014/08/23	16:14:19,299	12191,89048
2014/08/23	16:14:19,407	12169,37687
2014/08/23	16:14:19,520	12274,57551
2014/08/23	16:14:19,660	12158,26939
2014/08/23	16:14:19,766	12161,51383
2014/08/23	16:14:19,879	12216,43855
2014/08/23	16:14:19,986	12225,05896
2014/08/23	16:14:20,098	12167,04422
2014/08/23	16:14:20,206	12175,33628
2014/08/23	16:14:20,312	12152,71043
2014/08/23	16:14:20,424	12219,10839
2014/08/23	16:14:20,535	12251,31837
2014/08/23	16:14:20,641	12204,78095
2014/08/23	16:14:20,751	12205,28186
2014/08/23	16:14:20,863	12226,18503
2014/08/23	16:14:20,970	12269,17211
2014/08/23	16:14:21,080	12182,34943
2014/08/23	16:14:21,193	12240,12653
2014/08/23	16:14:21,298	12223,39161
2014/08/23	16:14:21,405	12164,38345
2014/08/23	16:14:21,516	12200,99683
2014/08/23	16:14:21,626	12159,49274
2014/08/23	16:14:21,736	12109,43696
2014/08/23	16:14:21,844	12166,07279
2014/08/23	16:14:21,951	12190,87823
2014/08/23	16:14:22,066	12124,9102
2014/08/23	16:14:22,174	12090,76054
2014/08/23	16:14:22,281	12151,68753
2014/08/23	16:14:22,396	11980,62608
2014/08/23	16:14:22,502	12238,94955
2014/08/23	16:14:22,611	12161,43061
2014/08/23	16:14:22,721	12158,59819
2014/08/23	16:14:22,827	12152,36236
2014/08/23	16:14:22,942	12137,74989
2014/08/23	16:14:23,046	12165,19161
2014/08/23	16:14:23,155	12115,36553
2014/08/23	16:14:23,265	12121,78186
2014/08/23	16:14:23,374	12117,44263
2014/08/23	16:14:23,487	12164,96417
2014/08/23	16:14:23,598	12125,61122
2014/08/23	16:14:23,749	12204,72449
2014/08/23	16:14:23,858	12179,57188
2014/08/23	16:14:23,971	12128,82041
2014/08/23	16:14:24,077	12178,5127
2014/08/23	16:14:24,189	12161,95669
2014/08/23	16:14:24,299	12168,08379
2014/08/23	16:14:24,408	12154,30612
2014/08/23	16:14:24,516	12170,69274
2014/08/23	16:14:24,624	12191,16508
2014/08/23	16:14:24,733	12105,01111
2014/08/23	16:14:24,847	12164,46599
2014/08/23	16:14:24,955	12237,43061
2014/08/23	16:14:25,063	12193,17483
2014/08/23	16:14:25,172	12154,91701
2014/08/23	16:14:25,284	12165,95079
2014/08/23	16:14:25,393	12147,07347
2014/08/23	16:14:25,500	12194,71485
2014/08/23	16:14:25,613	12181,88141
2014/08/23	16:14:25,717	12217,5712
2014/08/23	16:14:25,830	12197,52154
2014/08/23	16:14:25,937	12177,37075
2014/08/23	16:14:26,050	12071,01678
2014/08/23	16:14:26,160	12199,77687
2014/08/23	16:14:26,267	12129,06712
2014/08/23	16:14:26,377	12105,47007
2014/08/23	16:14:26,484	12233,99478
2014/08/23	16:14:26,595	12042,16395
2014/08/23	16:14:26,707	12094,7051
2014/08/23	16:14:26,816	11970,94875
2014/08/23	16:14:26,924	12070,19025
2014/08/23	16:14:27,030	12034,4322
2014/08/23	16:14:27,140	12054,41633
2014/08/23	16:14:27,248	12079,76009
2014/08/23	16:14:27,364	12057,59909
2014/08/23	16:14:27,471	12043,49388
2014/08/23	16:14:27,578	12058,60136
2014/08/23	16:14:27,688	12052,51927
2014/08/23	16:14:27,846	12017,83651
2014/08/23	16:14:27,954	12053,54671
2014/08/23	16:14:28,063	12139,31066
2014/08/23	16:14:28,170	12062,49388
2014/08/23	16:14:28,284	12030,00635
2014/08/23	16:14:28,398	12117,79512
2014/08/23	16:14:28,500	12101,39116
2014/08/23	16:14:28,609	12132,01338
2014/08/23	16:14:28,721	12087,95828
2014/08/23	16:14:28,830	11940,35079
2014/08/23	16:14:28,940	11931,30363
2014/08/23	16:14:29,049	12092,77029
2014/08/23	16:14:29,158	12055,60635
2014/08/23	16:14:29,265	12003,16893
2014/08/23	16:14:29,376	12031,57551
2014/08/23	16:14:29,488	12020,05714
2014/08/23	16:14:29,595	11952,44989
2014/08/23	16:14:29,706	11990,10986
2014/08/23	16:14:29,817	11975,36712
2014/08/23	16:14:29,925	11965,19138
2014/08/23	16:14:30,033	11962,46667
2014/08/23	16:14:30,140	11971,84014
2014/08/23	16:14:30,254	11999,60658
2014/08/23	16:14:30,364	11983,75125
2014/08/23	16:14:30,472	11957,78095
2014/08/23	16:14:30,593	11971,27823
